Mon	B	Mod	R0	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	Comments
251	w	0	0	0	0	0	0	0	0	0	0	0	1	Void Elemental: No Immune Beneficial Spells at L9
252	S	+	0	0	0	0	1	1	2	2	2	2	3	Divine Phoenix: Speed R4/R6/R10
252	s	#49	0	1	1	2	2	2	3	3	3	6	6	Divine Phoenix: Mirth: +1 approx. every 3 Ranks
252	w	H	0	0	0	0	0	0	0	0	0	0	1	Divine Phoenix: Immune to Hypnotize R8
252	f	r	0	0	0	0	0	0	0	0	0	0	1	Divine Phoenix: Phoenix Rebirth R3
253	H	%	0	10	20	30	40	50	60	70	80	90	100	10% Health Bonus per Rank
253	A	+	0	1	2	2	2	4	7	7	9	10	11	Dark Tiamat: Attack R1/R2/R5/R6/R8/R9/R10
253	D	+	0	1	1	3	3	5	5	5	6	6	8	Dark Tiamat: Defense R1/R3/R5/R8/R10
253	M	+	0	0	2	2	4	4	4	6	7	9	9	Dark Tiamat: Max. Damage R2/R4/R7/R8/R9
253	m	+	0	1	2	4	4	4	4	6	6	7	7	Dark Tiamat: Min. Damage R1/R2/R3/R7/R9
253	S	+	0	0	0	0	1	1	1	1	1	1	2	Dark Tiamat: Speed R4/R10
253	E	=	0	5	10	12	14	16	18	20	24	28	30	Dark Tiamat: Death Stare +2%/Rank
254	S	+	0	0	0	0	1	1	2	2	2	2	3	Necross Dragon: Speed R4/R6/R10
254	c	#71	0	5	10	15	20	25	30	35	40	45	50	Necross Dragon: Poison 5% / rank
254	k	#71	0	5	10	15	20	25	30	35	40	45	50	Necross Dragon: Poison 5% / rank
254	L	#49	0	5	10	15	20	25	30	35	40	45	50	Necross Dragon: Deflect 50% Damage 5%/Rank
255	S	+	0	0	0	0	1	1	1	1	1	1	1	Grandmaster Gremlin: Speed R4
255	h	#213	0	1	2	3	4	5	5	5	5	5	5	Grandmaster Gremlin: Hatred Dmg-Hellish Plague (50% R10)
255	J	#11	0	5	10	20	30	40	50	60	70	80	90	Grandmaster Gremlin: Landmine pre-attack 5%/Rank
256	A	+	0	1	2	2	2	3	3	3	4	4	4	Sharpshooter Elf: Attack R1/R2/R5/R8
256	D	+	0	1	1	3	3	3	4	4	5	5	6	Sharpshooter Elf: Defense R1/R3/R6/R8/R10
256	M	+	0	0	1	1	1	1	2	2	3	4	5	Sharpshooter Elf: Max. Damage R2/R6/R8/R9/R10
256	m	+	0	0	0	0	2	2	3	3	4	5	5	Sharpshooter Elf: Min. Damage R4/R6/R8/R9
256	S	+	0	0	0	0	1	1	1	1	1	1	2	Sharpshooter Elf: Speed R4/R10
256	b	=	0	4	8	12	16	20	24	28	32	36	40	Sharpshooter Elf: Reduce Defense 4%/Rank
256	i	=	0	0	0	0	0	0	0	0	0	0	1	Sharpshooter Elf: No Range Penalty R9
257	S	+	0	0	0	0	1	1	1	1	1	1	2	Supreme Arch Mage: Speed R40/R10
257	i	=	0	0	0	0	0	0	0	0	0	0	1	Supreme Arch Mage: No Range Penalty R9
258	S	+	0	0	0	0	1	1	2	2	2	2	3	Primal Faerie Dragon: Speed R4/R6/R10
258	p	#65	0	5	10	15	20	25	30	35	40	45	50	Primal Faerie Dragon: Clone Target 5%/Rank
258	s	#36	0	1	1	1	2	2	2	3	3	4	4	Primal"Faerie Dragon: Magic Mirror, Mass at R9"
259	l	#35	0	5	10	15	20	25	0	0	0	0	0	Spellweaver: Summon Clones of Sorceress
259	l	#193	0	0	0	0	0	0	15	20	25	30	35	Spellweaver: Summon Clones of Enchanter
259	w	4	0	0	0	0	0	0	0	0	0	0	1	Spellweaver: Immune to Hostile L4 Spells R10
260	S	+	0	0	0	0	1	1	1	1	1	1	2	Assassin: Speed R4/R10
260	f	R	2	2	2	2	2	2	2	2	2	2	1	Assassin: No Retaliation R5
260	a	#74	0	0	0	0	0	5	5	10	10	15	20	Assassin: Paralyze bonus R5/R7/R9/R10
261	J	#45	0	5	10	15	20	25	30	35	40	45	50	Specter: Advanced Weakness pre-attack 5%/Rank
261	S	+	0	0	0	0	1	1	1	1	1	1	2	Specter: Speed R4/R10
261	c	#50	0	5	10	15	20	25	30	35	40	45	50	Specter: Sorrow post-attack 5%/Rank
262	P	+	0	0	0	1	1	1	1	2	2	2	3	Satyr: Additional Cast R3/R7/R10
262	s	#49	0	1	1	2	2	2	3	3	3	6	6	Satyr: Mirth: +1 approx. every 3 Ranks
262	S	+	0	0	0	0	1	1	1	1	1	1	2	Satyr: Speed R4/R10
263	f	R	2	2	2	2	2	2	2	2	2	2	1	Fangarm: No Retaliation R5
263	S	+	0	0	0	0	1	1	1	1	1	1	2	Fangarm: Speed R4/R10
263	K	#60	100	100	100	100	100	100	100	100	100	100	100	Fangarm: Hypnotize on hit 3%/Rank
264	P	+	0	0	0	1	1	1	1	2	2	2	3	Leprechaum: Additional Cast R3/R7/R10
264	S	+	0	0	0	0	1	1	1	1	1	1	2	Leprechaum: Speed R4/R10
264	s	#51	0	1	1	2	2	2	3	3	3	6	6	Leprechaum: Fortune: +1 approx. every 3 Ranks
265	S	+	0	0	0	0	1	1	2	2	2	2	3	Topaz Crystal Dragon: Speed R4/R6/R10
265	f	P	2	2	2	2	2	2	2	2	2	1	1	Topaz Crystal Dragon: Immune to Mind Spells R8
265	f	f	0	0	0	0	0	0	0	0	0	0	1	Topaz Crystal Dragon: Fearless R5
266	S	+	0	0	0	0	1	1	2	2	2	2	3	Amethyst Crystal Dragon: Speed R4/R6/R10
266	b	=	0	3	6	9	12	15	18	21	24	27	30	Amethyst Dragon: Reduce Defense 3%/Rank
267	S	+	0	0	0	0	1	1	2	2	2	2	3	Emerald Crystal Dragon: Speed R4/R6/R10
267	r	#100	0	9	18	27	36	45	54	63	72	81	90	Emerald Crystal Dragon: Regeneration 9HP/Rank
268	S	+	0	0	0	0	1	1	2	2	2	2	3	Sapphire Crystal Dragon: Speed R4/R6/R10
268	r	#100	0	9	18	27	36	45	54	63	72	81	90	Sapphire Crystal Dragon: Regeneration 9HP/Rank
268	B	=	0	5	10	15	20	25	25	25	25	25	25	Sapphire Crystal Dragon: Block 5%/Rank to 25%
269	s	#41	0	0	0	0	1	1	2	2	3	3	3	Templar: Enchanted with Bless R4/6/8/10
269	H	%	0	6	12	18	24	30	36	42	48	54	60	Templar: Health 6%/Rank (instead of 5%)
269	A	+	0	0	1	1	1	2	2	3	3	3	3	Templar: Attack R2/R5/R7
269	D	+	0	1	1	1	1	1	3	3	3	4	4	Templar: Defense R1/R6/R9
269	M	+	0	0	0	1	1	1	1	2	3	3	3	Templar: Max. Damage R3/R7/R8
269	m	+	0	0	0	0	1	1	1	2	2	3	3	Templar: Min. Damage R4/R7/R9
269	S	+	0	0	0	0	1	1	1	1	1	1	2	Templar: Speed R4/R10
270	A	+	0	2	3	3	4	6	6	7	7	7	9	Dryad: Attack R1/R2/R4/R5/R7/R10
270	D	+	0	1	1	2	3	4	5	6	6	8	8	Dryad: Defense R1/R3/R4/R5/R6/R7/R9
270	M	+	0	0	2	2	2	2	3	4	6	6	6	Dryad: Max. Damage R2/R6/R7/R8
270	m	+	0	0	0	2	2	2	4	4	5	5	5	Dryad: Min. Damage R3/R6/R8
270	S	+	0	0	0	0	0	1	1	1	1	1	2	Dryad: Speed R5/R10
270	b	=	0	4	8	12	16	20	24	28	32	36	40	Dryad Reduce Enemy Defence 4%/Rank
270	h	#276	0	2	4	6	8	10	12	14	16	18	20	Dryad: Hatred Dmg-Troll Hag 20%/Rank
271	S	+	0	0	0	0	1	1	1	1	1	1	1	Drake Golem: Speed R4
271	g	%	40	45	50	55	60	65	70	75	80	85	95	Drake Golem: Reduced Spell Damage +5%/Rank
271	L	#49	0	5	10	15	20	25	30	35	40	45	50	Drake Golem: Deflect 50% Damage 5%/Rank
272	p	#21	0	5	10	15	20	25	30	35	40	45	50	Succubus: Fireball pre-attack 5%/Rank
272	S	+	0	0	0	0	1	1	1	1	1	1	1	Succubus: Speed R4
273	S	+	0	0	0	0	1	1	1	1	1	1	2	Dire Werewolf: Speed R4/R10
273	r	#50	0	4	8	12	16	20	24	28	32	36	40	Dire Werewolf: 50% chance of Regenerating 4 HP/Rank
273	R	+	0	0	0	0	0	1	1	2	2	3	4	Dire Werewolf: Extra Retals R5/R7/R9/R10
274	c	#78	0	5	10	15	20	25	30	35	40	45	50	Illithid: Dispel Beneficial 5%/Rank
274	A	+	0	1	2	2	2	4	7	7	9	10	11	Illithid: Attack R1/R2/R5/R6/R8/R9/R10
274	D	+	0	1	1	3	3	5	5	5	6	6	8	Illithid: Defense R1/R3/R5/R8/R10
274	M	+	0	0	2	2	4	4	4	6	7	9	9	Illithid: Max. Damage R2/R4/R7/R8/R9
274	m	+	0	1	2	4	4	4	4	6	6	7	7	Illithid: Min. Damage R1/R2/R3/R7/R9
274	S	+	0	0	0	0	1	1	1	1	1	1	2	Illithid: Speed R4/R10
275	w	1	0	0	0	0	0	0	0	1	1	1	1	Coatl: Immune to Hostile L1 Spells R4
275	w	2	0	0	0	0	0	0	0	0	1	1	1	Coatl: Immune to Hostile L2 Spells R6
275	w	3	0	0	0	0	0	0	0	0	0	1	1	Coatl: Immune to Hostile L3 Spells R8
275	w	4	0	0	0	0	0	0	0	0	0	0	1	Coatl: Immune to Hostile L4 Spells R10
276	c	#71	0	5	10	15	20	25	30	35	40	45	50	Troll Hag: Poison 5%/Rank
276	S	+	0	0	0	0	1	1	1	1	1	1	2	Troll Hag: Speed R4/R10
276	h	#270	0	2	4	6	8	10	12	14	16	18	20	Troll Hag: Hatred Dmg-Dryad 20%/Rank
277	h	#272	0	2	4	6	8	10	12	14	16	18	20	Triton: Hatred Dmg-Succubus 20%/Rank
277	S	+	0	0	0	1	1	1	1	1	1	1	2	Triton: Speed R4/R10
277	p	#16	0	1	2	3	4	5	6	7	8	9	10	Triton: 1% Ice Bolt/Rank
278	H	%	0	6	12	18	24	30	36	42	48	54	60	Paladin: Health 6%/Rank (instead of 5%)
278	S	+	0	0	0	0	1	1	1	1	1	1	2	Paladin: Speed R40/R100
278	A	+	0	0	1	1	1	2	2	3	3	3	3	Paladin: Attack R2/R5/R7
278	D	+	0	1	1	1	1	1	3	3	3	4	4	Paladin: Defense R1/R6/R9
278	M	+	0	0	0	1	1	1	1	2	3	3	3	Paladin: Max. Damage R3/R7/R8
278	m	+	0	0	0	0	1	1	1	2	2	3	3	Paladin: Min. Damage R4/R7/R9
278	s	#48	0	0	0	0	1	1	2	2	3	3	3	Paladin: Enchanted with Prayer R4/6/8/10
278	p	#25	0	5	10	15	20	25	30	35	40	45	50	Paladin: Destroy Undead pre-attack 5%/Rank
279	A	+	0	2	3	3	4	6	6	7	7	7	9	Oak Dryad: Attack R1/R2/R4/R5/R7/R10
279	D	+	0	1	1	2	3	4	5	6	6	8	8	Oak Dryad: Defense R1/R3/R4/R5/R6/R7/R9
279	M	+	0	0	2	2	2	2	3	4	6	6	6	Oak Dryad: Max. Damage R2/R6/R7/R8
279	m	+	0	0	0	2	2	2	4	4	5	5	5	Oak Dryad: Min. Damage R3/R6/R8
279	S	+	0	0	0	0	0	1	1	1	1	1	2	Oak Dryad: Speed R5/R10
279	b	=	0	4	8	12	16	20	24	28	32	36	40	Oak Dryad Reduce Enemy Defence 4%/Rank
279	w	E	0	0	0	0	0	0	0	0	0	0	1	Oak Dryad: Immune to Hostile Earth Spells R10
279	h	#284	0	2	4	6	8	10	12	14	16	18	20	Oak Dryad: Hatred Dmg-Troll Witch 20%/Rank
280	S	+	0	0	0	0	1	1	1	1	1	1	1	Dragon Golem: Speed R4
280	g	%	80	81	82	83	84	85	90	92	94	95	99	Dragon Golem: Reduced Spell Damage +5%/Rank
280	R	+	0	0	0	0	0	1	1	2	2	3	4	Dragon Golem: Extra Retals R5/R7/R9/R10
281	p	#21	0	5	10	15	20	25	30	35	40	45	50	Lilim: Fireball pre-attack 5%/Rank
281	a	#22	0	1	2	3	4	5	6	7	8	9	10	Lilim: Inferno post-attack 1%/Rank
281	S	+	0	0	0	0	1	1	1	1	1	1	1	Lilim: Speed R4
281	h	#285	0	0	0	2	3	4	5	6	7	8	9	Lilim: Hatred Dmg-Abyssal Triton
282	c	#78	0	5	10	15	20	25	30	35	40	45	50	Alhoon: Dispel Beneficial 5%/Rank
282	A	+	0	1	2	2	2	4	7	7	9	10	11	Alhoon: Attack R1/R2/R5/R6/R8/R9/R10
282	D	+	0	1	1	3	3	5	5	5	6	6	8	Alhoon: Defense R1/R3/R5/R8/R10
282	M	+	0	0	2	2	4	4	4	6	7	9	9	Alhoon: Max. Damage R2/R4/R7/R8/R9
282	m	+	0	1	2	4	4	4	4	6	6	7	7	Alhoon: Min. Damage R1/R2/R3/R7/R9
282	S	+	0	0	0	0	1	1	1	1	1	1	2	Alhoon: Speed R4/R10
282	a	#60	100	100	100	100	100	100	100	100	100	100	100	Alhoon: Hypnotize R2/R4/R6/R8/R9/R10
283	w	1	0	0	0	0	0	0	0	1	1	1	1	Quetzalcoatl: Immune to Hostile L1 Spells R4
283	w	2	0	0	0	0	0	0	0	0	1	1	1	Quetzalcoatl: Immune to Hostile L2 Spells R6
283	w	3	0	0	0	0	0	0	0	0	0	1	1	Quetzalcoatl: Immune to Hostile L3 Spells R8
283	w	4	0	0	0	0	0	0	0	0	0	0	1	Quetzalcoatl: Immune to Hostile L4 Spells R10
283	R	+	0	0	0	0	0	1	1	2	2	3	4	Quetzalcoatl: Extra Retals R5/R7/R9/R10
284	c	#71	0	5	10	15	20	25	30	35	40	45	50	Troll Witch: Poison 5%/Rank
284	S	+	0	0	0	0	1	1	1	1	1	1	2	Troll Witch: Speed R4/R10
284	h	#279	0	2	4	6	8	10	12	14	16	18	20	Troll Witch: Hatred Dmg-Oak Dryad 20%/Rank
284	c	#54	100	100	100	100	100	100	100	100	100	100	100	Troll Witch: Slow post-attack 100%/Rank
285	s	#41	0	0	0	0	1	1	2	2	3	3	5	Abyssal Triton: Bless, Mass at R8
285	S	+	0	0	0	1	1	1	1	1	1	1	2	Abyssal Triton: Speed R4/R10
285	a	#74	0	0	0	0	0	5	5	10	10	15	20	Abyssal Triton: Paralyze bonus R5/R7/R9/R10
285	h	#281	0	2	4	6	8	10	12	14	16	18	20	Abyssal Triton: Hatred Dmg-Lilim 20%/Rank
286	k	#71	5	5	10	15	20	25	30	35	40	45	50	Demilich: Poison 5% / rank
286	U	#60	5	10	20	30	40	50	60	70	80	90	100	Demilich: Summon 10%/Rank Wight every 4 rounds
286	H	%	0	7	14	21	28	35	42	49	56	63	70	Demilich: Health 7%/Rank (instead of 5%)
286	A	+	0	0	1	1	2	2	2	3	4	4	5	Demilich: Attack R2/R4/R7/R8/R10
286	D	+	0	1	1	1	1	1	2	2	3	4	4	Demilich: Defense R1/R6/R8/R9
286	M	+	0	0	0	1	1	2	2	2	3	3	3	Demilich: Max. Damage R3/R5/R8
286	m	+	0	0	0	1	1	2	2	3	3	3	3	Demilich: Min. Damage R3/R5/R7
286	S	+	0	0	0	0	1	1	1	1	1	1	1	Demilich: Speed R4
287	p	#50	100	100	100	100	100	100	100	100	100	100	100	Dread Skipper: Mass Sorrow pre-attack 5%/Rank
287	A	+	0	0	1	1	2	2	2	3	4	4	5	Dread Skipper: Attack R2/R4/R7/R8/R10
287	D	+	0	1	1	1	1	1	2	2	3	4	4	Dread Skipper: Defense R1/R6/R8/R9
287	M	+	0	0	0	1	1	2	2	2	3	3	3	Dread Skipper: Max. Damage R3/R5/R8
287	m	+	0	0	0	1	1	2	2	3	3	3	3	Dread Skipper: Min. Damage R3/R5/R7
287	S	+	0	0	0	0	1	1	1	1	1	1	1	Dread Skipper: Speed R4
287	R	+	0	0	0	0	0	1	1	1	2	2	2	Dread Skipper: Retaliate Twice R8/R9/R10
288	S	+	0	0	0	0	1	1	1	1	1	1	1	Mermaid: Speed R4
288	U	#123	0	5	10	15	20	25	30	35	40	45	50	Mermaid: Summon 5%/Rank Ice Elementals
288	w	W	1	1	1	1	1	1	1	1	1	1	1	Mermaid: Immune to Hostile Water Spells R6
289	A	+	0	1	2	2	3	4	5	6	6	7	8	Fire Paladin: Attack R1/R2/R4/R5/R6/R7/R9/R10
289	D	+	0	1	2	3	3	4	4	5	6	7	8	Fire Paladin: Defense R1/R2/R3/R5/R7/R8/R9/R10
289	S	+	0	0	0	0	1	1	1	1	2	2	3	Fire Paladin: Speed R4/R10
289	h	#292	0	2	4	6	8	10	12	14	16	18	20	Fire Paladin: Hatred Dmg-Thunder Warriors
289	a	#21	100	100	100	100	100	100	100	100	100	100	100	Fire Paladin: 100% Fireball/Rank
290	A	+	0	1	2	2	3	4	5	6	6	7	8	Ice Knight: Attack R1/R2/R4/R5/R6/R7/R9/R10
290	D	+	0	1	2	3	3	4	4	5	6	7	8	Ice Knight: Defense R1/R2/R3/R5/R7/R8/R9/R10
290	S	+	0	0	0	0	1	1	1	1	2	2	3	Ice Knight: Speed R4/R10
290	w	C	1	1	1	1	1	1	1	1	1	1	1	Ice Knight: Immune to Cold Spells
290	a	#16	100	100	100	100	100	100	100	100	100	100	100	Ice Knight: 100% Ice Bolt/Rank
290	h	#289	0	2	4	6	8	10	12	14	16	18	20	Ice Knight: Hatred Dmg-Fire Paladin
291	S	+	0	0	0	0	1	1	1	1	1	1	2	Inquisitor: Speed R4/R10
291	h	#221	0	1	2	3	4	5	6	7	8	9	10	Inquisitor: Hatred Dmg-Nosferatu
291	R	+	0	0	0	0	0	1	1	2	2	3	4	Inquisitor: Extra Retals R5/R7/R9/R10
292	A	+	0	1	2	2	3	4	5	6	6	7	8	Thunder Warrior: Attack R1/R2/R4/R5/R6/R7/R9/R10
292	D	+	0	1	2	3	3	4	4	5	6	7	8	Thunder Warrior: Defense R1/R2/R3/R5/R7/R8/R9/R10
292	S	+	0	0	0	0	1	1	1	1	2	2	3	Thunder Warrior: Speed R4/R10
292	h	#290	0	2	4	6	8	10	12	14	16	18	20	Thunder Warrior: Hatred Dmg-Ice Knights
292	a	#17	100	100	100	100	100	100	100	100	100	100	100	Thunder Warrior: 100% Lightning Bolt/Rank
293	A	+	0	0	0	1	1	1	2	2	2	2	2	Centaur General: Attack R3/R6
293	D	+	0	1	1	1	1	1	1	2	2	3	4	Centaur General: Defense R1/R7/R9/R10
293	M	+	0	0	0	0	0	1	1	1	2	2	2	Centaur General: Max. Damage R5/R8
293	m	+	0	0	1	1	1	1	1	1	1	1	1	Centaur General: Min. Damage R2
293	S	+	0	0	0	0	1	1	1	1	1	1	2	Centaur General: Speed R4/R10
293	f	c	0	0	0	0	0	0	0	0	0	0	1	Centaur General: Charge Bonus R7
294	r	#100	0	9	18	27	36	45	54	63	72	81	90	Vermilion Bird: Regeneration 9HP/Rank
294	a	#21	100	100	100	100	100	100	100	100	100	100	100	Vermilion Bird: 100% Fireball/Rank
294	S	+	0	0	0	0	1	1	2	2	2	2	3	Vermilion Bird: Speed R4/R6/R10
295	S	+	0	0	0	0	0	0	0	0	1	1	1	Skeleton Archer: Speed R8
295	s	#28	0	0	0	1	1	1	2	2 	2	2	2	Skeleton Archer: Air Shield R3/R6
295	w	N	0	0	0	0	0	0	0	0	0	0	1	Skeleton Archer: Immune to Dispel Beneficial Spells R5
296	S	+	0	0	0	0	0	0	0	0	1	1	1	Red Skeleton: Speed R8
296	w	P	0	0	0	0	0	0	0	0	0	0	1	Red Skeleton: Immune to all Regular Dispels R7-R8
296	P	+	0	0	0	1	1	2	2	2	3	3	4	Divine Phoenix: Extra Rebirths R3/R7/R10
296	f	r	0	0	0	0	0	0	0	0	0	0	1	Divine Phoenix: Phoenix Rebirth R3
297	S	+	0	0	0	0	0	0	0	0	1	1	1	Mana Skeleton: Speed R8
297	R	+	0	0	0	0	0	1	1	1	1	2	2	Mana Skeleton: Extra Retaliations R5/R9
297	C	+	0	1	1	1	2	2	2	3	3	3	4	Mana Skeleton: Mana Reduction R1/R4/R7/R10
297	w	p	0	0	0	0	0	0	0	0	0	0	1	Mana Skeleton: Immune to Hostile Dispels R9
298	S	+	0	0	0	0	0	1	1	1	2	2	3	Gold Skeleton: Speed R8
298	w	N	0	0	0	0	0	0	0	0	0	0	1	Gold Skeleton: Immune to Dispel Beneficial Spells R5
298	D	+	0	0	0	0	0	0	0	0	0	0	0	Gold Skeleton: No defense bonus
299	S	+	0	0	0	0	1	1	1	1	1	1	2	Sharpshooter: Speed R4/R10
299	f	s	0	0	0	0	0	0	0	0	0	0	1	Sharpshooter: Unblockable Shooter R7
300	S	+	0	0	0	0	1	1	1	1	1	1	1	Peasant: Speed R4
300	U	#139	0	10	20	30	40	50	60	70	80	90	100	Peasant: Summon 10%/Rank Peasants every 4 rounds
301	b	=	0	4	8	12	16	20	24	28	32	36	40	Squire: Reduce Defense 4%/Rank
301	S	+	0	0	0	0	0	0	0	0	1	1	1	Squire: Speed R8
302	b	=	0	4	8	12	16	20	24	28	32	36	40	Man at arms: Reduce Defense 4%/Rank
303	S	+	0	0	0	0	0	0	0	0	1	1	1	Peon: Speed R8
303	s	#46	0	0	0	0	0	1	1	2	2	3	5	Peon: Stone Skin R3/R5, Mass R9
304	A	+	0	2	2	2	2	3	4	5	6	7	8	Tortofroid: Attack R1/R5/R6/R7/R8/R9/R10
304	D	+	0	0	1	1	3	3	4	4	5	5	7	Tortofroid: Defense R2/R4/R6/R8/R10
304	M	+	0	0	1	2	2	2	2	3	3	4	4	Tortofroid: Max. Damage R2/R3/R7/R9
304	m	+	0	0	1	1	2	2	2	3	3	3	3	Tortofroid: Min. Damage R2/R4/R7
304	S	+	0	0	0	0	1	1	1	2	2	2	3	Tortofroid: Speed R4/R7/R10
305	R	+	0	0	0	0	0	1	1	2	2	3	4	Tortofroid: Extra Retals R5/R7/R9/R10
305	A	+	0	2	2	2	2	3	4	5	6	7	8	Tortofroid: Attack R1/R5/R6/R7/R8/R9/R10
305	D	+	0	0	1	1	3	3	4	4	5	5	7	Tortofroid: Defense R2/R4/R6/R8/R10
305	M	+	0	0	1	2	2	2	2	3	3	4	4	Tortofroid: Max. Damage R2/R3/R7/R9
305	m	+	0	0	1	1	2	2	2	3	3	3	3	Tortofroid: Min. Damage R2/R4/R7
305	S	+	0	0	0	0	1	1	1	2	2	2	3	Tortofroid: Speed R4/R7/R10
306	S	+	0	0	0	0	0	1	1	2	2	3	3	Dark Elemental: Speed R5/R7/R9
306	w	E	0	0	0	0	0	0	0	0	0	0	1	Dark Elemental: Immune to Hostile Earth Spells R7
306	p	#52	0	5	10	15	20	25	30	35	40	45	50	Dark Elemental: Mass Misfortune pre-attack 5%/Rank
307	S	+	0	0	1	1	2	2	3	3	4	4	5	Gigas: Speed R2/R4/R6/R8/R10
307	d	+	0	4	8	12	16	20	24	28	32	36	40	Gigas: Defending Bonus +4/Rank
307	R	+	0	0	0	0	0	1	1	2	2	3	4	Gigas: Extra Retals R5/R7/R9/R10
308	S	+	0	0	1	1	2	2	3	3	4	4	5	Hill Gigas: Speed R2/R4/R6/R8/R10
308	d	+	0	4	8	12	16	20	24	28	32	36	40	Hill Gigas: Defending Bonus +4/Rank
308	L	#49	0	5	10	15	20	25	30	35	40	45	50	Hill Gigas: Deflect 50% Damage 5%/Rank
309	H	+	0	1	2	4	5	7	8	10	11	13	14	Dragon: Health
309	A	+	0	1	1	1	1	1	1	1	1	1	1	Dragon: Attack R1
309	D	+	0	1	1	1	1	1	1	1	1	1	1	Dragon: Defense R1
309	S	+	0	0	0	0	1	2	3	3	4	4	5	Dragon: Speed R4/R5/R6/R8/R10
309	R	+	0	0	0	0	0	1	1	2	2	3	4	Dragon: Extra Retals R5/R7/R9/R10
310	H	+	0	1	2	4	5	7	8	10	11	13	14	Dragon: Health
310	A	+	0	1	1	1	1	1	1	1	1	1	1	Dragon: Attack R1
310	D	+	0	1	1	1	1	1	1	1	1	1	1	Dragon: Defense R1
310	S	+	0	0	0	0	1	2	3	3	4	4	5	Dragon: Speed R4/R5/R6/R8/R10
310	f	A	2	2	2	2	2	2	2	2	2	2	1	Dragon: Attack All Adjacent R7
310	R	+	0	0	0	0	0	1	1	2	2	3	4	Dragon: Extra Retals R5/R7/R9/R10
311	s	#41	0	0	0	0	1	1	2	2	3	3	5	Drowner: Bless, Mass at R8
311	S	+	0	0	0	1	1	1	1	1	1	1	2	Drowner: Speed R4/R10
311	w	C	0	0	0	0	0	0	0	0	0	0	1	Drowner: Immune to Cold Spells R5
312	S	+	0	0	0	0	1	1	1	1	1	1	2	Cockatrice: Speed R4/R10
312	a	#70	0	3	6	9	12	15	18	21	24	27	30	Cockatrice: Petrification +3%/Rank
312	a	#74	5	5	5	5	5	10	10	10	15	15	20	Cockatrice: Paralyze bonus R5/R7/R9/R10
312	E	=	0	1	2	3	4	5	6	7	8	9	10	Cockatrice: Death Stare +3%/Rank
313	S	+	0	0	0	0	1	1	1	1	1	1	2	Centamoth Hunter: Speed R4/R10
313	p	#14	0	10	20	30	40	50	60	60	60	60	60	Centamoth Hunter: Earthquake pre-attack 10%/Rank to 60%
314	S	+	0	0	0	0	1	1	1	1	1	1	2	Centamoth Thrower: Speed R4/R10
314	o	=	0	0	0	0	0	0	0	0	0	1	1	Centamoth Thrower: No Obstacle Penalty R5
315	A	+	0	2	3	3	4	6	6	7	7	7	9	Brownie: Attack R1/R2/R4/R5/R7/R10
315	D	+	0	1	1	2	3	4	5	6	6	8	8	Brownie: Defense R1/R3/R4/R5/R6/R7/R9
315	M	+	0	0	2	2	2	2	3	4	6	6	6	Brownie: Max. Damage R2/R6/R7/R8
315	m	+	0	0	0	2	2	2	4	4	5	5	5	Brownie: Min. Damage R3/R6/R8
315	S	+	0	0	0	0	0	1	1	1	1	1	2	Brownie: Speed R5/R10
315	w	E	0	0	0	0	0	0	0	0	0	0	1	Brownie: Immune to Hostile Earth Spells R10
316	u	#193	0	2	4	6	8	10	12	14	16	18	20	Baba Yaga: Summon 2%/Rank Sorceress round 2
316	A	+	0	0	1	1	2	2	2	3	4	4	5	Baba Yaga: Attack R2/R4/R7/R8/R10
316	D	+	0	1	1	1	1	1	2	2	3	4	4	Baba Yaga: Defense R1/R6/R8/R9
316	M	+	0	0	0	1	1	2	2	2	3	3	3	Baba Yaga: Max. Damage R3/R5/R8
316	m	+	0	0	0	1	1	2	2	3	3	3	3	Baba Yaga: Min. Damage R3/R5/R7
316	S	+	0	0	0	0	1	1	1	1	1	1	1	Baba Yaga: Speed R4
316	W	+	0	4	8	12	16	20	24	28	32	36	40	Baba Yaga: Magic Resistance +4%/Rank
317	C	+	0	1	1	1	2	2	2	3	3	3	4	Wisp: Mana Reduction R1/R4/R7/R10
317	w	D	0	0	0	0	0	0	0	0	0	0	1	Wisp: Immune to Direct Damage Spells R7
317	S	+	0	0	0	0	1	1	1	1	1	1	1	Wisp: Speed R4
318	S	+	0	0	0	0	1	1	1	1	1	1	2	Archer Rider: Speed 40/100%
318	b	=	0	4	8	12	16	20	24	28	32	36	40	Archer Rider: Reduce Defense 4%/Rank
319	S	+	0	0	0	0	1	1	1	1	1	1	2	Titanonaga: Speed R4/R10
319	f	A	2	2	2	2	2	2	2	2	2	2	1	Titanonaga: Attack All Adjacent R7
319	e	+	1	1	2	3	4	5	10	15	20	25	30	Titanonaga: 2 x Dmg Death Blow (30% R10)
320	S	+	0	0	0	0	1	1	1	1	1	1	2	War Zealot: Speed R4/R10
320	w	N	0	0	0	0	0	0	0	0	0	1	1	War Zealot: Immune to Dispel Beneficial Spells R9
320	w	m	0	0	0	0	0	0	0	0	0	0	1	War Zealot: Immune to Hostile Mind Spells R6
320	i	=	0	0	0	0	0	0	0	0	0	0	1	War Zealot: No Range Penalty R8
321	S	+	0	0	0	0	1	1	1	1	1	1	1	Gnoll Shaman: Speed: R4
